transaction_id,amount,oldbalanceOrg,newbalanceOrig,is_fraud
1066,3711,11903,8192,0
1067,8543,17784,9241,0
1068,5192,15700,10508,0
1069,9926,6445,-3481,0
1070,6714,3628,-3086,0
1071,4432,19040,14608,0
1072,9994,18004,8010,0
1073,1769,1246,-523,0
1074,9191,6212,-2979,0
1075,2492,4339,1847,0
1076,8068,3368,-4700,0
1077,961,13186,12225,0
1078,8924,2839,-6085,0
1079,2089,7205,5116,0
1080,2727,5395,2668,0
1081,4534,16290,11756,0
1082,9702,4691,-5011,0
1083,8487,8470,-17,0
1084,7321,4841,-2480,0
1085,7196,5348,-1848,0
1086,2075,18776,16701,0
1087,778,7060,6282,0
1088,5500,16525,11025,0
1089,6655,5300,-1355,0
1090,5093,4338,-755,0
1091,5242,6487,1245,0
1092,5807,4514,-1293,0
1093,9148,18143,8995,0
1094,4936,12280,7344,0
1095,6026,11307,5281,0
1096,3345,10915,7570,0
1097,8048,12158,4110,0
1098,4883,9621,4738,0
1099,1491,11547,10056,0
1100,6315,14485,8170,0
1101,3461,3459,-2,0
1102,64,6273,6209,0
1103,7653,19102,11449,0
1104,3472,10457,6985,0
1105,842,6423,5581,0
1106,5964,18692,12728,0
1107,8529,18434,9905,0
1108,7231,6479,-752,0
1109,3320,16419,13099,0
1110,3310,3249,-61,0
1111,6732,3809,-2923,0
1112,7228,3921,-3307,0
1113,7786,5676,-2110,0
1114,3685,3417,-268,0
1115,3064,17916,14852,0
1116,7980,14463,6483,0
1117,2153,9167,7014,0
1118,5217,2469,-2748,0
1119,9513,8292,-1221,0
1120,2548,7931,5383,0
1121,4557,2091,-2466,0
1122,5629,17363,11734,0
1123,8366,1260,-7106,0
1124,6622,11456,4834,0
1125,5015,14435,9420,0
1126,832,10377,9545,0
1127,953,16813,15860,0
1128,6160,5301,-859,0
1129,4435,8207,3772,0
1130,8976,17476,8500,0
1131,2208,9556,7348,0
1132,4252,14795,10543,0
1133,3705,7125,3420,0
1134,3462,2924,-538,0
1135,9116,7683,-1433,0
1136,1318,19922,18604,0
1137,4187,19660,15473,0
1138,8715,14331,5616,0
1139,6862,10945,4083,0
1140,6045,18294,12249,0
1141,3604,1306,-2298,0
1142,4851,5231,380,0
1143,1419,7028,5609,0
1144,4576,13207,8631,0
1145,4501,7658,3157,0
1146,1565,7336,5771,0
1147,814,14896,14082,0
1148,1289,10630,9341,0
1149,7093,18256,11163,0
1150,5996,2141,-3855,0
1151,5629,18049,12420,0
1152,1397,9400,8003,0
1153,2689,1951,-738,0
1154,2116,10249,8133,0
1155,8183,13936,5753,0
1156,4233,15455,11222,0
1157,4841,5722,881,0
1158,2778,13812,11034,0
1159,3196,5008,1812,0
1160,2583,11060,8477,0
1161,2609,14056,11447,0
1162,4043,7655,3612,0
1163,8438,18155,9717,0
1164,1314,14027,12713,0
1165,7378,5030,-2348,0
1166,5887,1521,-4366,0
1167,1311,2400,1089,0
1168,2551,12930,10379,0
1169,2061,4723,2662,0
1170,6819,7579,760,0
1171,8643,19242,10599,0
1172,9006,5781,-3225,0
1173,84,13873,13789,0
1174,6991,19782,12791,0
1175,5485,17526,12041,0
1176,8242,12043,3801,0
1177,7194,17375,10181,0
1178,5806,18101,12295,0
1179,7151,1642,-5509,0
1180,1632,19932,18300,0
1181,8051,12885,4834,0
1182,351,8549,8198,0
1183,2084,14397,12313,0
1184,8002,16074,8072,0
1185,655,14771,14116,0
1186,4273,1949,-2324,0
1187,8811,17905,9094,0
1188,6146,15732,9586,0
1189,8656,17738,9082,0
1190,9910,18866,8956,0
1191,2979,10839,7860,0
1192,3038,13823,10785,0
1193,7653,19599,11946,0
1194,2691,19921,17230,0
1195,3639,15690,12051,0
1196,4235,7339,3104,0
1197,3077,11956,8879,0
1198,5951,4765,-1186,0
1199,1396,3827,2431,0
1200,2876,3058,182,0
1201,4798,12519,7721,0
1202,5500,1730,-3770,0
1203,4134,2832,-1302,0
1204,8350,9600,1250,0
1205,3860,16618,12758,0
1206,5425,8170,2745,0
1207,7689,5179,-2510,0
1208,6829,7299,470,0
1209,9338,8830,-508,0
1210,8388,12439,4051,0
1211,9452,5802,-3650,0
1212,1343,7615,6272,0
1213,4160,7762,3602,0
1214,6776,6543,-233,0
1215,2721,5883,3162,0
1216,4863,16739,11876,0
1217,6222,1666,-4556,0
1218,7489,1276,-6213,0
1219,17795,15063,-3565,1
1220,9987,1881,-8106,0
1221,7725,3060,-4665,0
1222,8952,15677,6725,0
1223,1772,19466,17694,0
1224,7111,7702,591,0
1225,7684,10429,2745,0
1226,6132,16853,10721,0
1227,491,1158,667,0
1228,163,16996,16833,0
1229,7627,6229,-1398,0
1230,1534,8956,7422,0
1231,2130,13566,11436,0
1232,2353,3526,1173,0
1233,5146,8803,3657,0
1234,5770,7574,1804,0
1235,1250,9733,8483,0
1236,70,18522,18452,0
1237,9140,8257,-883,0
1238,1649,4283,2634,0
1239,6195,16909,10714,0
1240,7980,12802,4822,0
1241,1262,8896,7634,0
1242,4213,19803,15590,0
1243,8373,14526,6153,0
1244,9660,19140,9480,0
1245,3559,12278,8719,0
1246,4207,14242,10035,0
1247,7019,19690,12671,0
1248,6677,3570,-3107,0
1249,2332,1324,-1008,0
1250,9838,10721,883,0
1251,4100,6645,2545,0
1252,6970,19329,12359,0
1253,3014,15404,12390,0
1254,5146,5486,340,0
1255,339,3430,3091,0
1256,3650,18229,14579,0
1257,7992,14156,6164,0
1258,4117,1567,-2550,0
1259,1351,3179,1828,0
1260,8417,3019,-5398,0
1261,348,16919,16571,0
1262,5905,19704,13799,0
1263,2718,19030,16312,0
1264,1760,4909,3149,0
1265,5614,9015,3401,0
1266,2431,4420,1989,0
1267,7129,15885,8756,0
1268,8911,17740,8829,0
1269,5329,8485,3156,0
1270,6619,19664,13045,0
1271,19441,5131,-14703,1
1272,4003,11652,7649,0
1273,8690,15379,6689,0
1274,8054,15903,7849,0
1275,8248,16913,8665,0
1276,4883,10470,5587,0
1277,4816,17849,13033,0
1278,8602,12540,3938,0
1279,5923,18871,12948,0
1280,7134,5597,-1537,0
1281,3167,5536,2369,0
1282,400,17709,17309,0
1283,4440,10957,6517,0
1284,8830,5162,-3668,0
1285,7696,1303,-6393,0
1286,4242,6067,1825,0
1287,8017,6024,-1993,0
1288,1531,8715,7184,0
1289,9028,12226,3198,0
1290,1510,3631,2121,0
1291,6747,14412,7665,0
1292,3304,16037,12733,0
1293,5095,12647,7552,0
1294,2429,13569,11140,0
1295,9136,3369,-5767,0
1296,3052,12659,9607,0
1297,4507,1528,-2979,0
1298,1476,11502,10026,0
1299,3571,5675,2104,0
1300,624,19047,18423,0
1301,5402,3341,-2061,0
1302,7703,14919,7216,0
1303,9384,15730,6346,0
1304,3233,16256,13023,0
1305,7148,5905,-1243,0
1306,2677,16539,13862,0
1307,7990,16255,8265,0
1308,140,9884,9744,0
1309,2993,10143,7150,0
1310,4288,6950,2662,0
1311,7136,2360,-4776,0
1312,8240,6127,-2113,0
1313,7704,15252,7548,0
1314,6650,9730,3080,0
1315,5478,4925,-553,0
1316,930,9463,8533,0
1317,7574,18412,10838,0
1318,8694,2242,-6452,0
1319,9333,9784,451,0
1320,8512,10797,2285,0
1321,8940,7406,-1534,0
1322,3251,14965,11714,0
1323,555,14733,14178,0
1324,4356,18824,14468,0
1325,3820,4626,806,0
1326,7216,11074,3858,0
1327,9015,17568,8553,0
1328,2042,9031,6989,0
1329,8446,4188,-4258,0
1330,281,3945,3664,0
1331,3521,7765,4244,0
1332,1781,19858,18077,0
1333,9464,11807,2343,0
1334,4371,11204,6833,0
1335,10185,10352,-127,1
1336,930,5599,4669,0
1337,8200,5313,-2887,0
1338,3440,3218,-222,0
1339,4445,14786,10341,0
1340,3770,18536,14766,0
1341,2060,1056,-1004,0
1342,1175,13533,12358,0
1343,8577,1143,-7434,0
1344,2043,8218,6175,0
1345,6477,9559,3082,0
1346,155,1615,1460,0
1347,4398,9062,4664,0
1348,7842,12520,4678,0
1349,8633,6977,-1656,0
1350,8906,12419,3513,0
1351,8183,10780,2597,0
1352,2642,11681,9039,0
1353,4504,7984,3480,0
1354,8066,5971,-2095,0
1355,7521,1944,-5577,0
1356,9165,10114,949,0
1357,1838,8078,6240,0
1358,9140,19130,9990,0
1359,4815,13312,8497,0
1360,816,6783,5967,0
1361,9665,10751,1086,0
1362,7496,7907,411,0
1363,8212,18473,10261,0
1364,1878,3957,2079,0
1365,7888,19996,12108,0
1366,5700,7047,1347,0
1367,7837,7249,-588,0
1368,5439,17347,11908,0
1369,9086,4759,-4327,0
1370,3574,5263,1689,0
1371,1399,11281,9882,0
1372,7284,2902,-4382,0
1373,834,3567,2733,0
1374,18499,11190,-7455,1
1375,946,9075,8129,0
1376,6412,3994,-2418,0
1377,3855,6229,2374,0
1378,1806,3010,1204,0
1379,8255,8377,122,0
1380,7224,14036,6812,0
1381,736,18214,17478,0
1382,2746,1048,-1698,0
1383,1923,5210,3287,0
1384,9798,18562,8764,0
1385,7667,15838,8171,0
1386,2476,17038,14562,0
1387,9051,8878,-173,0
1388,7322,17454,10132,0
1389,8204,16347,8143,0
1390,7916,8879,963,0
1391,4886,19161,14275,0
1392,7297,14254,6957,0
1393,902,8380,7478,0
1394,4685,3228,-1457,0
1395,1943,10814,8871,0
1396,1390,9888,8498,0
1397,1300,7391,6091,0
1398,1650,10429,8779,0
1399,7500,19790,12290,0
1400,9189,1637,-7552,0
1401,1228,18333,17105,0
1402,5026,11096,6070,0
1403,6891,4587,-2304,0
1404,9557,2111,-7446,0
1405,9762,9367,-395,0
1406,9620,1722,-7898,0
1407,964,5866,4902,0
1408,9185,11139,1954,0
1409,7301,18086,10785,0
1410,14577,3128,-12419,1
1411,4143,10118,5975,0
1412,5380,3517,-1863,0
1413,3982,18533,14551,0
1414,5305,15228,9923,0
1415,9115,15179,6064,0
1416,8238,19262,11024,0
1417,9913,10675,762,0
1418,3030,1309,-1721,0
1419,8997,4952,-4045,0
1420,4046,14871,10825,0
1421,5078,10692,5614,0
1422,5243,1015,-4228,0
1423,9526,17989,8463,0
1424,327,17005,16678,0
1425,2406,15278,12872,0
1426,2172,15817,13645,0
1427,2755,10759,8004,0
1428,1601,16664,15063,0
1429,6193,7412,1219,0
1430,3940,11196,7256,0
1431,1322,9507,8185,0
1432,9487,5820,-3667,0
1433,4321,8835,4514,0
1434,7324,2849,-4475,0
1435,2393,14587,12194,0
1436,3249,2953,-296,0
1437,2149,13731,11582,0
1438,1714,7840,6126,0
1439,6934,6066,-868,0
1440,372,3415,3043,0
1441,2614,3389,775,0
1442,9918,17211,7293,0
1443,4296,1763,-2533,0
1444,3748,18199,14451,0
1445,2479,7255,4776,0
1446,4805,18261,13456,0
1447,6160,8173,2013,0
1448,566,11518,10952,0
1449,9027,11252,2225,0
1450,2818,13447,10629,0
1451,5160,16089,10929,0
1452,7571,10395,2824,0
1453,2729,13067,10338,0
1454,6516,6287,-229,0
1455,3751,14461,10710,0
1456,9776,14402,4626,0
1457,4008,8433,4425,0
1458,2413,12284,9871,0
1459,8790,5826,-2964,0
1460,9749,4664,-5085,0
1461,304,11528,11224,0
1462,5353,1497,-3856,0
1463,9892,8641,-1251,0
1464,1146,5643,4497,0
1465,2074,6056,3982,0
1466,7019,1131,-5888,0
1467,4553,6443,1890,0
1468,1017,18241,17224,0
1469,5455,14443,8988,0
1470,5362,9712,4350,0
1471,9449,9221,-228,0
1472,1445,16660,15215,0
1473,581,7147,6566,0
1474,2392,12588,10196,0
1475,9447,5604,-3843,0
1476,5094,10452,5358,0
1477,287,18942,18655,0
1478,7069,17399,10330,0
1479,1897,4605,2708,0
1480,1275,14284,13009,0
1481,7501,2607,-4894,0
1482,1050,12709,11659,0
1483,9119,3016,-6103,0
1484,8083,4574,-3509,0
1485,9087,14541,5454,0
1486,2762,8274,5512,0
1487,8223,10935,2712,0
1488,4579,16748,12169,0
1489,6363,7406,1043,0
1490,2363,12826,10463,0
1491,7447,18472,11025,0
1492,4809,2361,-2448,0
1493,696,5473,4777,0
1494,8486,8319,-167,0
1495,4821,9667,4846,0
1496,8964,10481,1517,0
1497,5356,9520,4164,0
1498,5053,18570,13517,0
1499,2438,4536,2098,0
1500,5136,2773,-2363,0
1501,8230,11255,3025,0
1502,9108,3558,-5550,0
1503,7823,6079,-1744,0
1504,9655,15341,5686,0
1505,3366,10981,7615,0
1506,8717,4524,-4193,0
1507,7276,9998,2722,0
1508,6550,14697,8147,0
1509,48,14606,14558,0
1510,3352,14429,11077,0
1511,9088,17039,7951,0
1512,2854,8140,5286,0
1513,1108,9785,8677,0
1514,7037,15901,8864,0
1515,1833,4280,2447,0
1516,3165,3212,47,0
1517,3103,16213,13110,0
1518,5668,9078,3410,0
1519,3788,16936,13148,0
1520,2906,17997,15091,0
1521,998,15274,14276,0
1522,4126,1868,-2258,0
1523,6456,18195,11739,0
1524,4189,17042,12853,0
1525,7584,16407,8146,1
1526,5636,17254,11618,0
1527,7434,2744,-4690,0
1528,943,3256,2313,0
1529,3608,12859,9251,0
1530,1990,6423,4433,0
1531,3066,6089,3023,0
1532,8994,7608,-1386,0
1533,801,10717,9916,0
1534,5400,18853,13453,0
1535,6645,18897,12252,0
1536,2265,5876,3611,0
1537,3620,18835,15215,0
1538,1617,4007,2390,0
1539,5189,15325,10136,0
1540,6583,4124,-2459,0
1541,994,2753,1759,0
1542,5786,18996,13210,0
1543,3686,4275,589,0
1544,3390,9747,6357,0
1545,8721,13443,4722,0
1546,8792,19433,10641,0
1547,1060,1824,764,0
1548,3643,14880,11237,0
1549,6352,12041,5689,0
1550,969,2081,1112,0
1551,6069,12517,6448,0
1552,8894,17876,8982,0
1553,5665,5764,99,0
1554,4483,9266,4783,0
1555,2956,12183,9227,0
1556,7735,17712,9977,0
1557,536,13877,13341,0
1558,3234,10982,7748,0
1559,1885,9968,8083,0
1560,1773,15639,13866,0
1561,8722,5674,-3048,0
1562,5807,5316,-491,0
1563,9218,16314,7096,0
1564,7109,10695,3586,0
1565,5119,16814,11695,0
1566,6654,9379,2725,0
1567,126,2214,2088,0
1568,2443,12638,10195,0
1569,5473,11713,6240,0
1570,593,16977,16384,0
1571,8596,13071,4475,0
1572,3798,4136,338,0
1573,4177,7618,3441,0
1574,8475,6265,-2210,0
1575,1399,8965,7566,0
1576,8367,10597,2230,0
1577,9769,9708,-61,0
1578,6164,7569,1405,0
1579,5430,18875,13445,0
1580,8930,6213,-2717,0
1581,2053,12881,10828,0
1582,4207,5228,1021,0
1583,18798,5409,-14335,1
1584,788,1590,802,0
1585,223,19590,19367,0
1586,3772,3708,-64,0
1587,9778,6981,-2797,0
1588,6741,13221,6480,0
1589,3127,18131,15004,0
1590,5801,14785,8984,0
1591,8793,7553,-1240,0
1592,2730,18881,16151,0
1593,8915,2379,-6536,0
1594,9137,8360,-777,0
1595,6057,4770,-1287,0
1596,8042,15449,7407,0
1597,11,10088,10077,0
1598,6378,2546,-3832,0
1599,1959,7208,5249,0
1600,6742,17350,10608,0
1601,7843,9875,2032,0
1602,927,2295,1368,0
1603,3184,16861,13677,0
1604,7024,14973,7949,0
1605,99,18769,18670,0
1606,1719,15481,13762,0
1607,3051,18326,15275,0
1608,115,4280,4165,0
1609,9088,14597,5509,0
1610,10698,18417,6911,1
1611,1905,3786,1881,0
1612,6100,3233,-2867,0
1613,8518,2620,-5898,0
1614,6092,4535,-1557,0
1615,644,3882,3238,0
1616,1935,17554,15619,0
1617,2066,10745,8679,0
1618,6927,4897,-2030,0
1619,3154,16861,13707,0
1620,9641,3837,-5804,0
1621,16509,9599,-7817,1
1622,8917,16911,7994,0
1623,5393,7721,2328,0
1624,3921,18063,14142,0
1625,9915,6487,-3428,0
1626,3399,16121,12722,0
1627,9309,1236,-8073,0
1628,8452,12629,4177,0
1629,2440,12549,10109,0
1630,468,3423,2955,0
1631,217,13906,13689,0
1632,909,15988,15079,0
1633,31,2032,2001,0
1634,8611,7339,-1272,0
1635,904,3940,3036,0
1636,524,13262,12738,0
1637,7304,12652,5348,0
1638,4914,5942,1028,0
1639,7877,7961,84,0
1640,4119,8730,4611,0
1641,7189,1633,-5556,0
1642,1570,7822,6252,0
1643,1276,7487,6211,0
1644,3648,16131,12483,0
1645,8951,6738,-2213,0
1646,3437,4098,661,0
1647,4790,9097,4307,0
1648,1937,14136,12199,0
1649,2366,6476,4110,0
1650,4800,9253,4453,0
1651,316,19201,18885,0
1652,7989,5887,-2102,0
1653,3675,19982,16307,0
1654,7067,12643,5576,0
1655,671,10492,9821,0
1656,4654,3653,-1001,0
1657,8513,2454,-6059,0
1658,2930,18522,15592,0
1659,9284,6807,-2477,0
1660,8956,4192,-4764,0
1661,6246,13812,7566,0
1662,6088,16775,10687,0
1663,362,11402,11040,0
1664,9104,14074,4970,0
1665,7015,16245,9230,0
1666,168,4759,4591,0
1667,966,16683,15717,0
1668,2081,13460,11379,0
1669,8605,17447,8842,0
1670,9589,16460,6871,0
1671,3463,18729,15266,0
1672,6685,18358,11673,0
1673,965,10814,9849,0
1674,6305,14890,8585,0
1675,1722,2740,1018,0
1676,4713,12218,7505,0
1677,6573,7055,482,0
1678,9475,2954,-6521,0
1679,5641,17663,12022,0
1680,9643,19775,10132,0
1681,9999,10232,233,0
1682,1404,7439,6035,0
1683,9471,1961,-7510,0
1684,4742,18601,13859,0
1685,3724,7007,3283,0
1686,539,18776,18237,0
1687,2968,3076,108,0
1688,7914,7196,-718,0
1689,15851,17292,1164,1
1690,6905,11315,4410,0
1691,9141,12785,3644,0
1692,535,9142,8607,0
1693,6487,7260,773,0
1694,11,16534,16523,0
1695,384,5841,5457,0
1696,4658,14384,9726,0
1697,2375,18443,16068,0
1698,1535,2922,1387,0
1699,1656,12991,11335,0
1700,23,7101,7078,0
1701,4609,3473,-1136,0
1702,2288,9108,6820,0
1703,3165,16450,13285,0
1704,13306,11043,-3042,1
1705,3824,17210,13386,0
1706,3226,5549,2323,0
1707,8229,1594,-6635,0
1708,2123,17890,15767,0
1709,9454,5889,-3565,0
1710,4366,9212,4846,0
1711,5553,18783,13230,0
1712,4565,4201,-364,0
1713,7072,8854,1782,0
1714,3384,7763,4379,0
1715,6440,11653,5213,0
1716,3476,6190,2714,0
1717,3091,14715,11624,0
1718,639,6681,6042,0
1719,279,4678,4399,0
1720,5734,15102,9368,0
1721,5907,17720,11813,0
1722,3442,2667,-775,0
1723,9482,18293,8811,0
1724,6286,9204,2918,0
1725,5905,6122,217,0
1726,7125,12217,5092,0
1727,6666,16583,9917,0
1728,585,1973,1388,0
1729,7039,2408,-4631,0
1730,6109,11135,5026,0
1731,9509,19672,10163,0
1732,3202,9738,6536,0
1733,3188,15349,12161,0
1734,6062,2218,-3844,0
1735,2744,18804,16060,0
1736,6126,4377,-1749,0
1737,3578,11964,8386,0
1738,9857,5098,-4759,0
1739,9781,8619,-1162,0
1740,2213,12939,10726,0
1741,1400,19226,17826,0
1742,1752,17878,16126,0
1743,1935,7560,5625,0
1744,629,6510,5881,0
1745,1284,4444,3160,0
1746,966,8543,7577,0
1747,1949,13429,11480,0
1748,3963,8253,4290,0
1749,978,14775,13797,0
1750,9518,1045,-8473,0
1751,9245,16597,7352,0
1752,291,3057,2766,0
1753,6272,1663,-4609,0
1754,1068,5668,4600,0
1755,4303,19413,15110,0
1756,5188,6717,1529,0
1757,6990,3696,-3294,0
1758,9210,14200,4990,0
1759,1239,17101,15862,0
1760,9237,9831,594,0
1761,4595,6004,1409,0
1762,8477,14156,5679,0
1763,17918,5402,-12780,1
1764,2299,11787,9488,0
1765,1249,15662,14413,0
1766,5380,6912,1532,0
1767,135,1394,1259,0
1768,7483,15635,8152,0
1769,9410,4597,-4813,0
1770,5352,11524,6172,0
1771,7361,1329,-6032,0
1772,6648,18156,11508,0
1773,6580,2645,-3935,0
1774,3259,19171,15912,0
1775,9120,10815,1695,0
1776,7605,18383,10778,0
1777,6304,2848,-3456,0
1778,6537,2561,-3976,0
1779,5767,1773,-3994,0
1780,1979,8311,6332,0
1781,901,16203,15302,0
1782,4480,19187,14707,0
1783,7185,10290,3105,0
1784,9566,3050,-6516,0
1785,8330,18131,9801,0
1786,9216,4973,-4243,0
1787,6822,2615,-4207,0
1788,7529,15550,8021,0
1789,4622,11494,6872,0
1790,9720,6506,-3214,0
1791,1208,14054,12846,0
1792,5248,14861,9613,0
1793,6099,12587,6488,0
1794,6267,14515,8248,0
1795,7715,6854,-861,0
1796,3729,17600,13871,0
1797,312,18743,18431,0
1798,996,4774,3778,0
1799,4450,5927,1477,0
1800,4919,5429,510,0
1801,3082,5606,2524,0
1802,3134,5478,2344,0
1803,9529,17076,7547,0
1804,8135,19280,11145,0
1805,3301,8366,5065,0
1806,4043,5427,1384,0
1807,5115,14476,9361,0
1808,713,6361,5648,0
1809,8143,1641,-6502,0
1810,584,11085,10501,0
1811,5714,5050,-664,0
1812,7858,5553,-2305,0
1813,5218,19688,14470,0
1814,6934,4343,-2591,0
1815,3838,3056,-782,0
1816,3240,10416,7176,0
1817,498,8226,7728,0
1818,7124,1886,-5238,0
1819,9549,9584,35,0
1820,3183,19830,16647,0
1821,1677,12530,10853,0
1822,9839,4591,-5248,0
1823,4124,19565,15441,0
1824,3563,17738,14175,0
1825,7771,3631,-4140,0
1826,1010,18905,17895,0
1827,9052,12370,3318,0
1828,1398,19721,18323,0
1829,5460,18012,12552,0
1830,3722,3679,-43,0
1831,1377,5422,4045,0
1832,8199,8463,264,0
1833,9023,10613,1590,0
1834,464,18510,18046,0
1835,9826,2780,-7046,0
1836,2782,10424,7642,0
1837,3736,7571,3835,0
1838,7242,1825,-5417,0
1839,4816,12155,7339,0
1840,2200,3395,1195,0
1841,9118,5145,-3973,0
1842,2885,16779,13894,0
1843,5602,6492,890,0
1844,1450,8111,6661,0
1845,8937,14087,5150,0
1846,6069,10984,4915,0
1847,7020,7792,772,0
1848,7127,8711,1584,0
1849,9163,2565,-6598,0
1850,2999,4667,1668,0
1851,9228,7459,-1769,0
1852,6238,5096,-1142,0
1853,6481,2019,-4462,0
1854,2873,10476,7603,0
1855,1187,9254,8067,0
1856,4770,12584,7814,0
1857,21,6965,6944,0
1858,5262,12464,7202,0
1859,4409,19653,15244,0
1860,8244,13439,5195,0
1861,9145,5721,-3424,0
1862,5455,9408,3953,0
1863,6580,1195,-5385,0
1864,9206,4273,-4933,0
1865,8222,16330,8108,0
1866,416,11886,11470,0
1867,9216,4212,-5004,0
1868,4441,3755,-686,0
1869,5253,18905,13652,0
1870,6552,2080,-4472,0
1871,6946,16501,9555,0
1872,8916,18105,9189,0
1873,4156,15047,10891,0
1874,150,18946,18796,0
1875,15458,1639,-14115,1
1876,6022,13502,7480,0
1877,973,6190,5217,0
1878,7161,4736,-2425,0
1879,17688,17473,-1144,1
1880,3620,2251,-1369,0
1881,9894,10294,400,0
1882,6904,17732,10828,0
1883,7321,5052,-2269,0
1884,115,1271,1156,0
1885,5549,19414,13865,0
1886,9883,12698,2815,0
1887,6797,16889,10092,0
1888,2147,10657,8510,0
1889,4455,10387,5932,0
1890,3540,17376,13836,0
1891,1296,12279,10983,0
1892,7062,13015,5953,0
1893,3664,8041,4377,0
1894,7112,18510,11398,0
1895,2369,9708,7339,0
1896,8115,11857,3742,0
1897,8646,10493,1847,0
1898,6451,9052,2601,0
1899,5057,17995,12938,0
1900,8237,18133,9896,0
1901,5213,14580,9367,0
1902,9677,19240,9563,0
1903,1808,18910,17102,0
1904,9610,11216,1606,0
1905,5301,7229,1928,0
1906,5505,14343,8838,0
1907,9910,3098,-6812,0
1908,6294,16438,10144,0
1909,7295,8865,1570,0
1910,1310,17557,16247,0
1911,6879,13211,6332,0
1912,9445,1500,-7945,0
1913,3107,4646,1539,0
1914,4626,19747,15121,0
1915,19,11048,11029,0
1916,5762,12344,6582,0
1917,9862,19280,9418,0
1918,6305,10910,4605,0
1919,4825,2778,-2047,0
1920,1082,13984,12902,0
1921,3235,6190,2955,0
1922,1326,16304,14978,0
1923,5709,7997,2288,0
1924,6817,13020,6203,0
1925,6684,5747,-937,0
1926,3693,10286,6593,0
1927,7237,1045,-6192,0
1928,3283,8758,5475,0
1929,7010,1455,-5555,0
1930,13165,10854,-3159,1
1931,5020,18349,13329,0
1932,3050,2528,-522,0
1933,9664,3976,-5688,0
1934,9786,14288,4502,0
1935,492,7387,6895,0
1936,3189,3521,332,0
1937,1259,7525,6266,0
1938,640,2126,1486,0
1939,8863,14348,5485,0
1940,2862,8716,5854,0
1941,997,17102,16105,0
1942,7632,4404,-3228,0
1943,7337,5492,-1845,0
1944,9748,3343,-6405,0
1945,8851,1106,-7745,0
1946,9170,16195,7025,0
1947,1110,14241,13131,0
1948,6662,13575,6913,0
1949,8642,5801,-2841,0
1950,7431,6580,-851,0
1951,15920,17598,1503,1
1952,779,6400,5621,0
1953,1353,7875,6522,0
1954,4368,9656,5288,0
1955,9779,7247,-2532,0
1956,6790,7177,387,0
1957,6612,8269,1657,0
1958,2359,15974,13615,0
1959,5709,15037,9328,0
1960,1251,19756,18505,0
1961,1135,17167,16032,0
1962,9392,11380,1988,0
1963,6774,7617,843,0
1964,5111,1303,-3808,0
1965,7853,13683,5830,0
1966,82,17717,17635,0
1967,5482,12025,6543,0
1968,5199,19715,14516,0
1969,2482,5561,3079,0
1970,717,1079,362,0
1971,1814,4763,2949,0
1972,6714,11169,4455,0
1973,3723,18116,14393,0
1974,5061,4976,-85,0
1975,2485,18768,16283,0
1976,3620,3124,-496,0
1977,4265,7652,3387,0
1978,7407,6283,-1124,0
1979,1745,8176,6431,0
1980,9787,19676,9889,0
1981,8268,13409,5141,0
1982,7989,13319,5330,0
1983,2438,1997,-441,0
1984,7436,12001,4565,0
1985,8543,5664,-2879,0
1986,5259,19741,14482,0
1987,5301,19063,13762,0
1988,2827,14117,11290,0
1989,9434,12231,2797,0
1990,3884,8440,4556,0
1991,9696,12218,2522,0
1992,4221,16608,12387,0
1993,671,5090,4419,0
1994,3384,8471,5087,0
1995,9218,4743,-4475,0
1996,14641,11196,-3831,1
1997,2675,8008,5333,0
1998,2503,4324,1821,0
1999,6823,9632,2809,0
2000,642,1226,584,0
2001,3093,15863,12770,0
2002,3729,17027,13298,0
2003,7133,19785,12652,0
2004,1689,5718,4029,0
2005,246,18408,18162,0
2006,7456,6672,-784,0
2007,4453,16262,11809,0
2008,6780,18254,11474,0
2009,9742,4199,-5543,0
2010,6109,19129,13020,0
2011,8565,6270,-2295,0
2012,2378,13750,11372,0
2013,295,8897,8602,0
2014,6568,9664,2698,1
2015,4047,15892,11845,0
2016,6559,9271,2712,0
2017,7131,6158,-973,0
2018,9968,13844,3876,0
